x,y
-2.62983,-3.2837
-2.4326,-3.33589
-2.37926,-3.42356
-2.14811,-3.47788
-2.03276,-3.5008
-1.82243,-3.48933
-1.966,-3.44891
-1.75671,-3.52271
-1.52443,-3.51407
-1.31512,-3.63039
-1.37223,-3.54527
-1.16819,-3.65438
-0.739605,-3.72288
-1.02909,-3.69551
-0.196273,-3.87656
0.0460744,-3.9541
0.0979859,-4.15782
0.183084,-4.25547
0.471949,-3.95878
0.927775,-3.92871
1.17167,-4.00653
1.70946,-3.83211
1.63476,-3.8378
2.03774,-3.67963
2.37059,-3.55483
2.58142,-3.48879
2.3157,-3.58765
2.79039,-3.30004
2.85439,-3.26413
2.60502,-3.16205
3.10569,-3.1199
2.95506,-3.2876
2.98749,-3.1939
3.05453,-3.15854
3.20395,-3.141
3.36822,-3.04195
3.24697,-2.98448
3.30792,-3.02184
3.44028,-2.95788
3.51841,-2.86674
-3.65858,-2.5838
-3.56674,-2.66416
-3.51636,-2.70825
-3.41479,-2.6096
-3.46416,-2.75392
-3.41071,-2.80069
-3.35678,-2.75534
-3.40876,-2.71219
-3.1973,-2.90592
-3.17965,-3.00286
-3.25109,-2.85343
-3.10427,-2.89113
-2.96636,-2.99932
-3.03841,-3.03462
-2.87858,-3.08929
-2.57137,-3.1404
-2.36031,-3.36334
-2.20952,-3.39593
-2.16804,-3.25625
-2.10452,-3.33177
-1.7368,-3.46432
-1.35574,-3.47815
-1.61528,-3.55449
-1.05339,-3.53426
-1.2559,-3.41848
-0.364283,-3.89828
-0.663082,-3.74692
0.016738,-4.02127
0.368774,-4.13368
0.399664,-4.20296
0.49411,-4.03768
0.748569,-4.12957
1.14316,-3.90455
1.47069,-3.84985
1.84325,-3.78942
2.12931,-3.69109
2.41541,-3.36439
2.6505,-3.22878
2.72783,-3.34353
2.92259,-3.05874
3.15969,-3.08069
3.25418,-3.08067
3.32843,-2.88381
3.20138,-3.03324
3.34809,-2.96426
3.522,-2.77056
3.42914,-2.88016
3.56724,-2.80976
3.61678,-2.75197
3.66695,-2.69344
3.71342,-2.63922
-3.76508,-2.44587
-3.79468,-2.39089
-3.73784,-2.49645
-3.70657,-2.54181
-3.61319,-2.62352
-3.5425,-2.59242
-3.4992,-2.63375
-3.20135,-2.80528
-3.45407,-2.67248
-3.31691,-2.81282
-3.27531,-2.77576
-3.15222,-2.85196
-2.93556,-2.92145
-2.92506,-3.04537
-2.67949,-3.1689
-2.67703,-3.26198
-2.14568,-3.40931
-1.69018,-3.31633
-1.88932,-3.46264
-1.67012,-3.48985
-1.19665,-3.50228
-1.11408,-3.50977
-0.867774,-3.66916
-0.56642,-3.72218
-0.385686,-3.9553
-0.010102,-3.85989
0.433584,-4.12836
0.504473,-4.11713
0.695089,-4.20749
0.855976,-3.9383
1.30255,-3.88234
1.86072,-3.69858
2.10326,-3.63428
2.16521,-3.59272
2.57245,-3.37743
2.81904,-3.20348
2.88915,-3.32999
3.17677,-2.95631
3.4713,-2.82598
3.3795,-2.83891
3.41804,-2.77655
3.46766,-2.72187
3.57028,-2.7141
3.70825,-2.54138
3.61931,-2.65457
3.65695,-2.59319
3.80401,-2.53353
3.84706,-2.48331
3.88782,-2.43576
3.969,-2.34104
-3.90124,-2.19299
-3.86554,-2.25929
-3.82788,-2.32924
-3.66944,-2.47115
-3.73411,-2.35828
-3.55921,-2.48352
-3.42576,-2.50279
-3.63111,-2.51506
-3.58656,-2.55464
-3.37059,-2.54832
-3.14579,-2.75579
-3.23591,-2.73697
-3.03757,-2.85061
-3.13867,-2.9536
-2.89227,-2.96964
-2.37976,-3.20614
-2.72807,-3.22636
-2.26312,-3.32098
-1.80261,-3.42234
-1.4086,-3.37692
-1.22047,-3.57058
-0.939716,-3.65916
-0.484878,-3.74418
-0.337787,-3.8336
0.0900521,-4.06309
0.238424,-4.12098
0.121489,-3.99233
0.642025,-4.01133
0.572406,-3.94318
1.36936,-3.78944
1.44135,-3.76965
1.93212,-3.64641
2.14183,-3.4263
2.62352,-3.33024
2.68671,-3.2886
2.95205,-3.1262
3.28648,-2.93341
3.21891,-2.90638
3.3655,-2.72869
3.40217,-2.67723
3.45891,-2.62237
3.65039,-2.49349
3.75229,-2.48349
3.75723,-2.58811
3.84149,-2.37796
3.9264,-2.39074
3.88273,-2.32964
4.02124,-2.2801
4.14729,-2.13304
4.06633,-2.2275
-4.02606,-1.96118
-3.96292,-2.07845
-3.93282,-2.13434
-3.77247,-2.29345
-3.83642,-2.16931
-3.60164,-2.43709
-3.60015,-2.29335
-3.70138,-2.41674
-3.52911,-2.41075
-3.44234,-2.38611
-3.25712,-2.6546
-3.30783,-2.70894
-2.92237,-2.73136
-2.90398,-2.8468
-2.73689,-3.12195
-2.7924,-2.95582
-2.28455,-3.37666
-2.18569,-3.33
-2.08458,-3.25897
-1.39344,-3.30158
-1.27484,-3.49813
-0.543177,-3.65524
-0.759668,-3.79534
-0.433048,-3.8474
-0.118307,-3.91174
0.187177,-4.0266
0.657845,-3.92164
0.729239,-4.06787
1.10788,-4.03067
0.846663,-3.86409
1.90227,-3.75999
1.38346,-3.87456
2.12605,-3.52709
2.45562,-3.43047
2.92073,-3.22735
3.13297,-3.00388
3.51589,-2.66819
3.32107,-2.78936
3.56623,-2.60921
3.69263,-2.43919
3.80088,-2.42705
3.73641,-2.26866
3.81484,-2.29456
3.92329,-2.28199
3.96308,-2.2346
3.93521,-2.14679
4.0017,-2.18659
3.91132,-2.05663
4.19259,-2.0802
4.27661,-1.98217
-4.08331,-1.85486
-3.99571,-2.01754
-3.80534,-2.07611
-3.89434,-2.05921
-3.70257,-2.10835
-3.80418,-2.23304
-3.63595,-2.38488
-3.47917,-2.45564
-3.52516,-2.27336
-3.56716,-2.35409
-3.51427,-2.52254
-3.30929,-2.60207
-3.08977,-2.80455
-3.05678,-2.92618
-2.84454,-3.01998
-2.47626,-3.2517
-2.06082,-3.18981
-1.87647,-3.39435
-1.5127,-3.43664
-1.0863,-3.43781
-1.33018,-3.40467
-0.456411,-3.68232
-0.502178,-3.56963
-0.338897,-3.63923
0.27322,-3.86479
0.333937,-4.05882
0.755883,-3.89907
0.994707,-3.91778
1.82523,-3.62602
1.89415,-3.576
2.06328,-3.56705
2.19605,-3.48848
2.31599,-3.50418
2.45965,-3.25205
3.08408,-3.04921
3.04961,-2.98145
3.25738,-2.74335
3.54785,-2.51285
3.65902,-2.23202
3.77449,-2.34326
3.85363,-2.24759
3.70111,-2.17671
3.77805,-2.21714
4.25723,-1.8985
3.89281,-2.19936
4.10743,-2.17954
4.08673,-2.09357
4.12855,-2.04819
4.32544,-1.9252
4.37575,-1.81086
-4.15205,-1.7272
-4.1229,-1.78135
-4.00482,-1.85278
-3.88752,-1.76932
-3.92345,-2.00483
-3.83701,-2.01479
-3.77213,-2.14031
-3.63342,-2.06352
-3.70822,-2.26262
-3.8659,-2.11252
-3.6388,-2.23047
-3.4883,-2.33494
-3.46688,-2.56691
-3.26431,-2.42305
-3.08561,-2.564
-3.18824,-2.69889
-2.79231,-3.06947
-2.54845,-3.23554
-1.71684,-3.39584
-1.78667,-3.35653
-1.64795,-3.40585
-0.780311,-3.46128
-1.29069,-3.3296
-0.763794,-3.59584
-0.592353,-3.78352
-0.448427,-3.91193
-0.0382155,-3.93109
0.636002,-3.82961
0.30518,-4.13475
1.0851,-3.95967
1.61591,-3.76999
1.78012,-3.73493
2.00261,-3.61033
2.39011,-3.4669
2.75392,-3.24428
2.85001,-3.08912
2.7839,-3.1439
3.26434,-2.849
3.60472,-2.55211
3.73505,-2.39142
3.64017,-2.38428
3.57377,-2.18731
4.04277,-2.1403
4.02874,-2.04624
3.75448,-1.97077
4.21599,-1.94753
4.17018,-1.99439
4.23506,-2.03064
4.35296,-1.86473
4.28281,-1.84377
4.40463,-1.74261
-4.22402,-1.59354
-4.1993,-1.63946
-4.24627,-1.55222
-4.03254,-1.80404
-4.17625,-1.68226
-4.05336,-1.91048
-3.73295,-2.05023
-3.56669,-1.81856
-3.55822,-2.02892
-3.73588,-2.20272
-3.56066,-2.20809
-3.1271,-2.28345
-3.38499,-2.43899
-3.32175,-2.48638
-3.3596,-2.65697
-2.79455,-2.82995
-2.41728,-3.10433
-2.33881,-3.30071
-2.3177,-3.23389
-1.43474,-3.44957
-1.18451,-3.34072
-0.92269,-3.58652
-1.14943,-3.58425
-0.852406,-3.60351
-0.637093,-3.66625
-0.158991,-3.80651
0.238536,-3.95722
1.4119,-3.6818
0.320178,-3.97288
1.21135,-3.8943
1.52478,-3.75366
1.75606,-3.6587
1.98376,-3.5262
2.53695,-3.20864
2.51558,-3.39541
2.9901,-3.02742
3.04592,-2.87358
3.38593,-2.58443
3.41412,-2.42439
3.61774,-2.28317
3.98265,-2.09152
4.00496,-1.95823
3.93386,-1.90242
4.07734,-1.98815
4.04722,-1.80375
4.17413,-1.88941
4.12335,-1.94161
4.30963,-1.78376
4.33704,-1.72047
4.43482,-1.67124
4.48325,-1.55677
-4.26967,-1.50876
-4.06096,-1.75043
-4.29142,-1.46837
-3.96105,-1.78559
-4.02134,-1.67071
-3.86516,-1.63717
-3.95156,-1.9536
-3.9293,-1.84308
-3.86915,-1.95828
-3.66768,-2.16947
-3.43951,-2.25088
-3.39511,-2.31472
-3.15233,-2.52138
-3.19793,-2.59502
-3.03062,-2.75706
-2.98516,-2.8879
-2.84436,-2.9034
-2.49338,-3.0781
-1.9538,-3.37917
-1.58446,-3.42388
-1.77919,-3.28756
-1.50661,-3.35997
-0.383211,-3.72046
-0.806039,-3.69241
-0.0827507,-3.82852
0.0305189,-3.7677
0.393878,-3.97397
0.262886,-4.04805
1.05932,-3.88785
0.918529,-3.77079
1.68352,-3.6783
2.32588,-3.2222
2.27137,-3.44799
2.57352,-3.28208
2.80743,-3.02625
3.01937,-3.09274
3.10306,-2.92437
3.50112,-2.57069
3.57478,-2.34084
3.69062,-2.32719
3.82516,-2.16604
3.86338,-1.82998
3.99074,-1.85512
4.21331,-1.83201
4.24139,-1.76668
4.265,-1.70445
4.10028,-1.85916
4.36311,-1.65888
4.45985,-1.61209
4.52063,-1.46842
-4.35337,-1.35332
-4.31136,-1.43134
-4.33265,-1.3918
-3.99247,-1.72784
-3.81665,-1.5447
-3.71206,-1.75016
-3.89976,-1.89937
-3.82941,-1.70831
-3.97784,-1.90271
-3.82777,-1.88629
-3.76214,-1.99575
-3.67313,-1.99749
-3.67059,-2.32702
-2.95287,-2.40499
-3.4806,-2.1799
-2.74505,-3.00563
-2.68482,-3.06107
-2.62041,-3.2058
-2.41031,-3.27684
-2.00624,-3.2751
-2.25339,-3.1682
-1.85962,-3.24833
-1.16612,-3.25384
-1.28756,-3.11331
-0.82423,-3.53374
-0.0620936,-3.7431
-0.409529,-3.78805
0.418918,-3.78138
0.73237,-3.81283
1.60154,-3.69812
1.67728,-3.58759
1.59323,-3.60812
2.49809,-3.32579
2.25841,-3.26603
2.40537,-3.17555
2.71579,-3.18233
2.97636,-2.93954
3.15343,-2.8662
3.59147,-2.44907
3.55684,-2.04174
3.61807,-1.98027
3.94193,-1.79749
3.78266,-1.73986
4.14208,-1.81045
4.31884,-1.58069
4.2931,-1.64182
4.24586,-1.55703
4.17008,-1.75277
4.39022,-1.60037
4.54153,-1.41903
4.5656,-1.36212
-4.40077,-1.26529
-4.37653,-1.31032
-4.14986,-1.57794
-4.04889,-1.61576
-4.11019,-1.49899
-4.09117,-1.68829
-4.08003,-1.5582
-4.1206,-1.62999
-3.48703,-1.73792
-3.71355,-1.92399
-3.63422,-1.89233
-3.39175,-2.1531
-3.59423,-1.9568
-2.6031,-2.56757
-3.25661,-2.54833
-2.85391,-2.77502
-2.56307,-3.05901
-2.74119,-2.87982
-2.24046,-3.25528
-1.95807,-3.2126
-1.35317,-3.21024
-1.60073,-3.33796
-0.911667,-3.50917
-0.295546,-3.74645
1.02318,-3.74239
-0.267149,-3.86354
0.177953,-3.738
0.451671,-3.88136
1.12837,-3.82208
1.58597,-3.50894
1.7049,-3.75607
2.0653,-3.47432
2.43976,-3.02788
2.76252,-2.95732
2.49774,-3.1286
3.03963,-2.7481
3.20519,-2.80524
3.22471,-2.64951
3.28588,-2.56348
3.88649,-1.95937
3.95616,-2.00259
3.83064,-2.01514
4.3746,-1.44902
4.21997,-1.62093
3.88831,-1.53639
4.12111,-1.67407
4.41263,-1.54127
4.23948,-1.39085
4.43741,-1.48043
4.5886,-1.30776
4.60934,-1.25874
-4.44622,-1.1809
-4.11088,-1.34596
-4.4224,-1.22513
-4.21082,-1.31191
-3.96872,-1.43819
-4.23877,-1.41069
-3.89931,-1.57504
-4.00859,-1.53239
-3.68097,-1.58606
-3.38782,-1.92664
-3.78093,-1.61445
-3.8545,-1.82474
-3.59597,-2.14306
-3.28372,-2.29604
-2.25553,-2.75633
-2.96705,-2.57917
-2.83976,-2.46244
-2.78847,-2.71432
-2.50691,-3.16396
-2.43544,-3.17885
-1.86651,-3.31919
-1.7626,-3.20538
-0.886557,-3.43168
-1.17744,-3.42562
-0.564904,-3.44452
-0.123183,-3.6096
-0.253537,-3.65957
1.03129,-3.81422
0.407727,-4.05372
0.824535,-3.78574
1.12501,-3.7418
1.28502,-3.80904
1.48236,-3.54788
2.5181,-2.70685
2.67048,-3.11772
2.89665,-2.98971
3.29603,-2.69398
3.33213,-2.63025
3.48336,-2.46683
3.86701,-2.10539
3.75046,-2.12509
3.35446,-1.91278
3.99762,-1.74114
4.20481,-1.45936
4.50343,-1.50907
4.30979,-1.42032
4.40242,-1.38031
4.46207,-1.41793
4.42674,-1.31584
4.6279,-1.21487
4.48639,-1.36306
4.64433,-1.17604
-4.51084,-1.06088
-4.46961,-1.13744
-4.49012,-1.09936
-4.33028,-1.24473
-4.27074,-1.35296
-4.07559,-1.40567
-4.17428,-1.37736
-3.9992,-1.37697
-3.9337,-1.50252
-3.94503,-1.65594
-3.91453,-1.71364
-3.34179,-1.74125
-3.64756,-1.66266
-3.67112,-1.82261
-2.77404,-2.38319
-3.33451,-2.37077
-2.96863,-2.80274
-2.72269,-2.6367
-2.68758,-2.93378
-2.6335,-3.00208
-2.18532,-3.00326
-2.63203,-3.1124
-1.84479,-3.09565
-0.981106,-3.40716
-0.425792,-3.59769
0.0629675,-3.67697
-0.228945,-3.77332
0.107216,-3.80749
1.00474,-3.54039
0.158991,-3.92677
0.357745,-3.88595
1.50579,-3.65041
1.76702,-3.55842
2.22749,-3.38955
2.3611,-3.09103
2.7339,-3.07128
2.8875,-3.16163
3.11226,-2.79126
3.35743,-2.50527
3.64481,-2.10769
3.78987,-2.0732
3.50519,-1.94347
4.04924,-1.9057
3.81224,-1.89941
4.18158,-1.31917
4.16501,-1.52903
4.20858,-1.23013
4.26401,-1.32179
4.52708,-1.25757
4.14174,-1.41243
4.45051,-1.25528
4.66175,-1.13486
4.67974,-1.09235
-4.55226,-0.983953
-4.28749,-1.18357
-4.14439,-1.27687
-4.3579,-1.18613
-4.25449,-1.25158
-4.20551,-1.22096
-4.30058,-1.29851
-4.17908,-1.52508
-4.03522,-1.3125
-4.1449,-1.44173
-3.7336,-1.2654
-3.47938,-1.98223
-3.61167,-1.74314
-3.34254,-2.22511
-3.19738,-2.3531
-3.21942,-2.21253
-2.97916,-2.68591
-2.54346,-2.87324
-1.74753,-3.10836
-2.40709,-3.021
-2.33842,-3.14197
-1.94391,-3.30731
-1.05249,-3.27445
-1.07692,-3.35524
-0.624731,-3.59695
-0.991024,-3.56792
-0.0364407,-3.65547
0.816844,-3.68209
0.906053,-3.65356
0.54994,-3.86214
1.77756,-3.30451
1.44555,-3.44888
1.94208,-3.44931
2.38463,-3.29892
2.70138,-2.87383
2.90905,-2.86718
3.16685,-2.72557
3.43506,-2.5307
3.339,-2.38079
3.52685,-2.40128
3.51151,-2.12265
3.23574,-1.98398
4.01513,-1.4692
4.27886,-1.49264
4.09709,-1.28177
4.33539,-1.34781
4.12723,-1.18687
4.38833,-1.20959
4.55283,-1.20623
4.69606,-1.05377
4.64948,-0.984841
4.71357,-1.01238
-4.5848,-0.906913
-4.53267,-1.02033
-4.44633,-1.03022
-4.22325,-1.14542
-3.97584,-1.02752
-4.2546,-1.07801
-4.35048,-1.04251
-4.21109,-1.46769
-3.97563,-1.59508
-3.80987,-1.35099
-4.04223,-1.46441
-3.56982,-1.55624
-3.79101,-1.94272
-3.52719,-1.89434
-2.80724,-2.57941
-2.88129,-2.65186
-3.1452,-2.644
-2.70865,-2.78168
-2.36765,-2.94685
-2.15469,-3.18477
-2.04762,-3.10905
-1.86396,-3.17932
-0.994899,-3.47822
-0.267492,-3.29062
-0.853725,-3.34316
0.111605,-3.58292
-0.0294083,-3.52554
1.1104,-3.64887
0.0765024,-3.88183
1.22637,-3.51177
2.18475,-3.31702
2.01972,-3.39657
2.34739,-3.41116
2.10255,-3.34445
2.84821,-2.92194
2.59077,-3.07096
3.16185,-2.58784
3.00112,-2.45393
2.95962,-2.24646
3.70021,-2.03909
3.56765,-1.85403
4.19494,-1.68742
4.09066,-1.49832
4.50877,-1.13538
4.50814,-1.31035
4.36093,-1.27897
4.31988,-1.17868
4.62194,-1.03464
4.57933,-1.14907
4.39254,-1.02459
4.53212,-1.07889
4.75021,-0.925777
-4.60908,-0.827148
-4.59689,-0.867198
-4.57316,-0.94514
-4.4749,-0.974692
-4.38348,-1.13359
-4.15078,-1.19923
-3.82331,-0.767353
-4.3123,-1.11198
-1.82081,-1.97384
-4.08586,-1.17533
-3.78342,-1.17583
-3.77151,-1.4285
-2.98748,-2.22308
-3.08139,-1.5406
-3.51593,-2.11058
-3.2062,-2.46956
-3.08871,-2.70078
-1.96666,-2.82063
-2.64042,-2.84493
-1.93094,-3.04427
-2.43963,-2.89518
-1.74171,-3.00506
-0.659983,-3.41726
-1.26545,-3.24099
-0.587983,-3.54078
-0.632175,-3.30504
0.472831,-3.65949
0.770855,-3.09367
1.38836,-3.58389
1.21205,-3.81563
1.69764,-3.47904
1.88665,-3.36075
2.67104,-3.0124
1.86684,-3.22827
2.21372,-3.05014
2.60817,-2.91835
2.97777,-2.81441
3.51805,-2.26834
3.46,-2.35543
3.13855,-2.26397
4.06994,-1.58989
4.14536,-1.60216
4.28462,-1.25482
4.30846,-1.00257
4.24653,-1.14799
4.36366,-1.10183
4.40296,-0.751641
4.36787,-0.844813
4.54988,-1.02312
4.42339,-1.14948
4.73134,-0.970383
4.77041,-0.878032
4.79295,-0.824761
-4.63475,-0.742779
-4.53716,-0.80736
-4.46651,-0.808082
-4.52296,-0.865869
-4.4143,-1.07982
-4.41657,-0.929836
-4.3288,-0.947981
-4.44442,-0.869143
-3.59104,-1.25737
-4.18688,-1.04374
-4.36664,-0.871258
-3.74641,-1.68144
-3.86043,-1.46111
-3.7932,-1.78166
-3.75025,-1.85347
-3.1128,-2.4291
-2.20746,-2.5992
-2.49101,-2.98056
-2.21515,-3.09804
-1.66794,-3.22888
-2.14161,-2.91175
-1.54988,-3.16267
-1.01722,-3.18169
-0.757945,-3.37608
-0.178106,-2.10994
-0.532657,-3.33464
-0.210484,-3.54859
0.287093,-3.34441
0.314704,-3.77753
0.21664,-3.64037
1.39407,-3.32336
1.2115,-3.63297
1.85791,-3.50104
1.66972,-3.36528
2.15918,-3.21031
2.95122,-2.68911
3.2413,-2.34741
3.22419,-2.50836
3.10264,-2.11793
3.67384,-1.89853
3.83576,-1.63312
4.47879,-1.19474
4.34683,-1.51578
4.60099,-1.08954
4.25358,-0.901301
4.49433,-0.965501
4.60415,-0.90484
4.67524,-0.926428
4.69211,-0.865966
4.41903,-0.948262
4.62605,-0.847843
4.72975,-0.812022
4.81734,-0.767103
-4.66201,-0.653225
-4.64809,-0.698951
-4.62166,-0.785794
-4.55531,-0.75275
-4.49966,-0.918286
-4.39684,-0.797203
-4.06868,-0.854427
-3.61211,-0.899386
-4.14522,-1.11167
-3.89514,-1.19747
-4.07001,-1.08306
-3.85091,-1.27543
-3.46014,-1.50815
-3.63116,-1.44781
-2.62884,-2.3363
-3.33067,-2.02507
-2.90432,-2.52251
-3.03345,-2.63109
-2.3197,-3.07158
-2.25985,-2.87068
-2.13647,-3.09938
-1.4854,-3.28692
-1.57148,-3.25726
-0.349685,-2.63055
-0.302623,-3.4236
-0.160271,-3.71051
0.203814,-3.49043
-0.414075,-3.37191
0.935651,-2.82901
0.0422415,-3.41561
1.09011,-3.24485
1.26418,-3.36341
1.29923,-3.61002
2.30887,-3.34987
1.48491,-3.11969
3.44563,-2.20653
3.29141,-2.44693
3.09999,-2.66137
3.42632,-2.0219
3.32792,-2.24672
4.09154,-1.74175
3.9582,-1.33662
4.0607,-1.3719
4.17266,-1.10649
3.63108,-1.0457
4.28343,-1.07714
4.52519,-0.895902
4.47218,-0.801969
4.4705,-1.02958
4.56627,-0.768633
4.55277,-0.837465
4.87846,-0.622632
4.57367,-0.965544
4.85958,-0.667257
-4.67674,-0.604809
-3.97358,-0.376598
-4.41676,-0.489637
-4.41642,-0.731236
-4.5063,-0.438228
-4.48186,-0.743528
-4.20409,-0.818938
-4.38715,-0.98439
-3.47268,-1.16025
-3.90708,-0.824229
-3.14691,-1.32665
-3.19117,-1.69223
-3.51334,-1.38278
-3.2248,-1.97161
-3.41051,-1.6195
-3.42701,-2.07384
-2.63957,-2.69585
-2.86999,-2.28684
-2.55646,-2.75389
-2.38521,-2.70738
-1.70321,-2.85859
-1.20328,-2.83278
-1.95611,-3.12359
-0.700229,-3.14075
-0.553187,-3.17816
0.190763,-1.65777
0.0648011,-3.02478
0.28432,-3.09415
0.342547,-3.53675
0.607778,-3.73232
1.01208,-3.07093
1.80895,-3.41919
1.97689,-3.14545
2.14662,-2.75097
2.70741,-2.73555
2.88311,-2.75908
2.92094,-2.55196
3.08319,-2.51708
3.42995,-1.82362
3.74025,-1.8258
4.04142,-1.66726
3.63054,-1.77343
3.6942,-0.815341
3.91314,-1.43392
4.18741,-0.771629
