x,y
-4.91498,0.650536
-4.94501,0.58229
-4.38112,0.0486227
-4.48111,0.269557
-4.72389,0.793551
-4.68342,0.667795
-4.05065,0.498663
-4.3195,0.293239
-3.82955,0.593847
-3.78132,0.77744
-4.23961,-0.188608
-3.63829,1.30902
-3.4502,1.3998
-3.56952,0.134309
-1.05416,-0.280183
-1.9027,0.859384
-2.64824,1.24785
-1.28468,2.20311
-0.0158648,0.658893
-1.06856,-1.25721
-0.571027,2.9243
1.41946,1.87778
1.44207,-1.38426
0.337528,1.3326
2.14223,-0.337191
0.824356,-0.759885
0.475176,1.02164
3.2485,1.67602
3.99922,0.840746
3.44734,-0.095308
4.32988,1.30896
3.43294,0.937835
3.31232,0.617916
4.35611,0.651462
4.08593,0.995636
4.36433,0.760691
4.66503,0.509913
4.48374,0.570448
4.74759,0.638213
-4.86032,0.774763
-4.87741,0.735921
-4.19789,0.352204
-4.36566,0.713663
-4.19843,0.757711
-4.61946,0.74231
-4.382,1.08187
-3.69023,0.882373
-3.64921,-0.00706156
-3.25907,1.19834
-3.53625,1.02797
-4.10932,0.857948
-2.42999,1.79252
-3.89726,1.99952
-1.88532,1.92629
-2.92274,0.94861
-1.03687,2.02161
-0.204956,1.37662
-0.840608,2.11768
0.145177,2.37656
0.474156,2.90195
0.63489,3.17804
1.55844,3.57164
2.3342,1.60905
1.68292,1.62962
1.78919,2.74923
0.891595,0.0374339
2.2959,-0.121177
2.82433,1.0755
2.57463,0.737954
4.16377,0.744082
3.97862,1.00873
3.79831,0.556286
3.93118,0.64905
4.42768,0.995939
4.18689,0.621672
4.60771,0.722742
4.56184,0.92271
4.72336,0.731662
-4.82805,0.848105
-4.55281,0.674534
-4.68782,0.878467
-4.59757,0.844021
-4.31336,0.957807
-4.567,0.963888
-4.38064,0.854454
-3.76136,0.2654
-2.92709,0.24704
-4.1861,1.14224
-4.0133,0.96034
-3.0951,-0.158078
-3.44173,1.15233
-2.57177,0.66477
-3.33159,1.67337
-1.92639,1.46687
-0.320852,0.852652
-0.98122,1.90213
-0.359447,2.34044
0.228179,1.65238
0.773745,1.06215
1.61234,2.68781
0.603428,2.4451
1.2659,2.95313
0.895203,2.01128
2.34478,1.1094
2.18564,1.80118
3.41446,0.085519
3.64023,0.96249
3.81233,0.959499
3.38794,1.30578
4.30131,1.15868
3.52601,1.21462
3.87648,0.821688
4.12359,0.890905
4.5364,1.02781
4.51151,1.14215
4.68484,0.880245
4.70187,0.814564
-4.7964,0.920054
-4.74042,1.04727
-4.75594,0.587883
-4.43792,0.736197
-4.13335,1.23506
-4.51152,1.05549
-4.23131,1.28522
-3.90235,1.05709
-3.76035,1.38647
-3.14788,1.59137
-3.78171,1.58344
-3.52862,1.43116
-3.03633,0.774463
-1.82,-1.6117
-2.4394,2.39718
-1.48026,1.51068
-0.891126,1.6869
-0.661768,1.49347
0.36447,0.683606
0.0217513,3.20377
0.342143,2.51931
0.365748,2.9021
1.18489,3.58119
1.82253,-0.0498346
2.38735,2.91513
2.54065,2.01215
2.89396,2.01063
1.86097,0.43025
2.67844,2.10261
3.95885,1.13584
4.17742,1.55953
4.45522,0.893183
3.38531,1.06619
4.14844,1.33193
4.23905,0.878162
4.27005,1.06379
4.24717,1.27562
4.58493,0.822135
4.66492,0.957096
-4.7663,0.988449
-4.60535,1.0943
-4.363,0.582777
-4.09592,0.985746
-4.64876,0.988693
-4.32413,1.1953
-3.97032,1.5607
-3.68477,1.10159
-3.52381,0.785765
-4.00678,1.27574
-3.59988,0.591397
-3.38772,1.88105
-2.92192,0.45114
-2.71146,2.34518
-2.63784,1.95309
-1.70336,1.48417
-1.246,2.05778
-0.423426,2.15402
-1.14832,1.56817
0.54747,2.10154
-0.594907,2.50723
-0.0692966,2.44118
1.32899,3.2389
1.03314,3.14605
2.93877,2.87993
2.55247,2.45485
0.737036,2.66191
3.14028,1.4175
3.00632,2.54675
2.97147,1.33018
3.74549,0.801949
1.21051,0.94516
3.77773,1.56481
3.94958,1.50586
4.18726,1.01811
4.46484,0.793808
4.34013,0.941414
4.48218,1.24225
4.64008,1.05288
-4.71176,1.11241
-4.6806,1.18322
-4.12334,1.6695
-4.26534,1.50562
-4.31318,1.32191
-4.42472,0.996686
-4.14084,1.53987
-4.17595,0.586258
-3.94613,0.804474
-3.96332,1.16971
-3.67478,1.69946
-2.93069,1.51913
-3.04941,1.93054
-1.10591,1.80478
-3.23224,2.101
-2.0007,2.07647
-1.42024,2.02427
-2.08914,1.86881
-0.744694,2.56564
-1.48207,1.84668
-0.516422,2.79379
0.483889,3.08722
0.736957,2.78885
1.12045,3.46708
0.803432,3.47111
1.84451,2.26693
2.54843,3.06592
2.46752,3.3733
3.28255,1.85252
3.77584,1.24367
3.54422,1.38654
4.10885,1.11985
3.52126,1.58511
4.04047,1.25346
4.17513,1.20766
3.71104,1.3747
4.40362,1.39409
4.38173,1.20993
4.447,1.32615
4.61624,1.14487
-4.65148,1.24942
-4.47764,1.15802
-4.21477,1.3938
-3.92035,1.33714
-4.29461,1.41557
-4.2598,1.04949
-4.02697,1.55497
-3.86153,1.66853
-3.80636,0.965034
-3.01312,1.78961
-3.45155,1.98208
-3.58221,2.19259
-2.94483,2.50031
-2.57867,2.38092
-2.44484,1.99999
-2.32278,2.37348
-2.25003,1.80121
-0.724672,0.614635
-0.266944,2.61443
-0.680125,2.97312
-0.409386,2.58234
-0.0930934,3.12599
0.146021,3.66135
1.01757,2.86568
1.99777,1.42806
2.1563,2.65341
2.2784,3.12277
2.13212,2.23927
3.04376,1.55683
3.30374,2.14987
2.12871,0.884298
3.7181,1.97464
2.90934,0.849641
3.7163,1.71777
3.87347,1.29039
3.87227,1.6189
4.07778,1.42965
4.40872,1.09222
4.30916,1.5425
4.59357,1.2323
-4.59486,1.3781
-4.62422,1.31136
-4.01159,1.42785
-4.56808,1.19187
-4.01616,1.69498
-3.802,1.93292
-4.41079,1.36951
-3.77703,1.78386
-4.06102,1.10467
-3.86818,1.46071
-3.74618,2.01627
-3.2244,2.48397
-2.11012,2.03411
-2.75893,2.05698
-2.44392,2.14803
-1.91267,1.67128
-1.67708,2.0489
-1.42715,1.71303
-0.531724,1.69462
-1.82145,1.10753
-0.079106,2.68106
-0.928472,2.94482
0.491283,3.44577
0.595389,3.82572
1.03162,3.86161
0.824359,3.28369
1.8151,3.39913
1.62521,2.96232
2.43086,3.12133
2.61477,2.72097
3.27085,2.0135
3.62576,1.63255
3.81098,1.73566
3.32381,0.403883
3.37569,1.65255
3.84285,1.4356
3.98028,1.37407
4.06588,1.53311
3.65671,1.18362
4.25343,1.38741
4.34313,1.45556
4.56949,1.31755
-4.55761,1.46275
-4.47237,1.4353
-4.32931,1.58584
-4.20638,1.59298
-4.33823,1.72727
-3.54771,1.6489
-4.10768,1.39471
-4.09288,1.75135
-3.29119,1.98676
-3.62332,1.97636
-3.18615,1.75574
-2.82009,1.88415
-2.98314,2.36658
-2.03959,1.29321
-2.84986,2.34565
-1.31201,1.24717
-2.2568,1.9662
-1.47748,2.39634
-0.753368,1.89886
-0.861705,2.29905
-0.803958,2.63841
-1.22287,2.39491
0.265919,2.14877
0.557356,3.5149
0.942897,3.28085
0.831806,3.06603
1.96665,3.24521
2.17995,3.59616
2.02886,3.45312
3.18994,2.55699
3.02302,1.96455
3.18516,2.26919
3.67845,1.83066
3.47459,1.80483
3.92422,1.80265
4.01474,1.62537
4.13106,1.65796
4.2094,1.73092
4.16147,1.81668
4.43289,1.56148
4.52334,1.39995
4.47894,1.47924
-4.51542,1.55863
-4.51264,1.29736
-4.38059,1.48403
-4.43221,1.25308
-3.93814,1.73057
-4.25242,1.71858
-3.36774,1.50187
-3.82999,1.22936
-3.77769,2.15669
-3.5653,2.06722
-2.99529,2.26845
-3.41867,2.12931
-2.23002,0.905935
-2.84972,2.72322
-2.14971,2.20581
-2.94335,1.95132
-1.59053,1.86879
-1.65572,1.69235
-1.30466,1.55627
-1.34932,2.32099
-1.3198,1.84177
-1.00763,2.62135
-0.920461,2.60749
-0.0556121,1.87431
-0.0454797,3.30948
1.37027,3.38693
0.429863,3.59918
1.66878,3.13988
1.95089,3.64005
2.26971,2.53004
2.96332,2.42994
2.60126,2.24025
3.14907,2.06411
3.4792,2.34976
3.63892,2.04204
2.92611,1.74799
4.07073,1.98276
3.95854,1.70343
4.11658,1.9056
4.2113,1.47076
4.3296,1.74592
4.26108,1.64205
4.41044,1.60157
-4.47625,1.64765
-4.44459,1.7196
-4.38575,1.85334
-4.39606,1.61672
-4.15031,2.02926
-3.43612,1.76733
-4.17629,1.79948
-3.55423,1.91375
-4.12286,1.89715
-3.41986,2.48653
-3.45673,2.23339
-2.76584,2.21665
-3.39806,2.31359
-2.98541,2.79781
-1.9072,1.81572
-1.84902,2.27365
-1.62628,2.16035
-1.74324,1.84992
-2.13507,1.61217
-1.38567,2.45733
-0.684375,2.25351
-0.914604,2.43202
-1.1169,2.42547
-0.778691,2.77756
0.273652,3.31534
0.213482,2.94701
0.557938,3.3136
0.716129,4.05249
1.02145,3.42539
2.1392,3.21269
1.97512,2.90363
3.0037,2.95821
2.56983,2.90489
3.37726,2.26237
3.06437,1.72259
3.54863,1.93951
3.58855,1.78229
3.41147,1.95455
3.88563,1.92686
3.80139,1.86733
4.07343,1.75551
4.03002,2.07561
4.22907,1.92545
4.36794,1.67746
-4.41444,1.78813
-4.25253,1.8425
-4.05675,1.97578
-4.20641,1.9396
-3.89132,1.84091
-3.63921,1.52745
-3.99721,2.20574
-3.85243,2.07729
-3.85121,2.36933
-3.67792,2.43713
-3.21139,2.30431
-2.60745,2.24763
-2.2861,2.49535
-2.36335,2.28331
-2.503,2.2383
-2.38644,1.90088
-1.86977,2.13048
-2.15454,2.50164
-1.54934,2.31452
-1.04282,2.38062
-1.62402,2.58417
-0.518799,2.08562
-1.06035,2.5825
-0.212588,2.80587
-0.579404,2.68747
2.03919,2.46779
0.212648,3.44822
0.744761,3.66879
1.17048,3.64724
1.24046,3.42448
1.70078,3.65798
2.36194,2.72685
2.14661,2.88169
3.23657,2.43908
2.90973,2.26046
3.2969,2.34302
3.11152,2.37558
3.85618,2.16222
3.48511,2.05324
3.75981,2.11604
3.81021,2.00197
4.00942,1.85444
3.97873,2.15916
4.19016,1.99493
4.29247,1.81222
-4.35916,1.91378
-4.30522,2.00876
-4.32174,1.99018
-3.9289,2.14513
-3.98871,2.05088
-3.96852,1.91505
-3.75234,2.29156
-3.58632,1.79278
-2.34755,1.54307
-3.68617,2.51598
-3.62798,2.34912
-3.8572,2.23801
-2.6416,2.58829
-2.45883,2.5333
-2.38162,2.49165
-2.52925,2.45096
-2.00446,2.17668
-1.7083,2.34274
-1.38843,2.13343
-1.54445,2.1411
-1.31195,2.67826
-1.20533,2.27377
-1.13095,2.13201
-1.30088,2.8163
-1.27886,2.49051
-0.218387,3.01792
0.143354,3.10757
-0.325113,2.96212
0.274482,2.73906
0.441226,3.88474
1.54468,2.50865
1.68479,3.41022
2.08848,3.04887
2.40655,3.49453
2.49715,2.66714
2.67794,2.42206
3.14999,2.7746
2.83266,2.48643
2.53643,1.74674
3.54466,2.23917
3.58998,2.40694
3.44264,2.14648
3.70203,2.20808
3.97484,1.95704
3.92633,2.24544
3.88147,2.32677
4.25093,1.8864
-4.24357,2.07812
-4.02596,1.83661
-4.18888,2.13964
-2.74915,1.70768
-3.95016,2.4082
-3.49008,2.36863
-3.70102,1.88419
-3.74665,2.3969
-3.12016,2.21825
-3.30712,2.82469
-2.85289,2.14377
-3.05793,2.12919
-3.31357,2.42681
-2.48031,2.65735
-2.54962,2.56608
-1.93532,2.41588
-1.83467,2.61769
-2.02716,2.55671
-2.0512,2.42148
-1.84372,2.39756
-1.20885,2.55696
-1.35875,2.56728
-1.21667,2.74453
-1.38292,2.74745
-0.406015,1.88701
-1.00301,2.25359
-0.657257,2.78355
-0.188111,2.8844
0.678835,2.95893
0.260466,3.17306
0.171413,3.55866
1.29495,3.67053
0.943058,3.54627
1.67548,3.80972
2.49805,3.60738
2.60574,3.17569
2.877,2.98887
3.08992,2.63792
3.22212,2.70083
3.41199,2.68188
3.60332,2.1382
3.42459,2.44283
3.7727,2.52377
3.78864,2.26505
3.90945,2.0794
4.07092,2.20785
4.14839,2.06951
-4.1346,2.20071
-4.0667,2.27709
-4.07812,2.12363
-3.91961,2.29689
-3.67665,2.24637
-3.58363,2.31145
-3.56864,2.66385
-3.38547,2.51862
-2.7947,2.76493
-3.30123,2.21506
-2.16011,1.33204
-3.11388,2.93133
-2.99335,2.62248
-2.71616,2.62869
-2.18904,2.32058
-2.18687,2.41261
-2.2413,2.22313
-1.7129,2.41348
-1.95777,2.27547
-1.51023,2.49067
-1.42408,2.60283
-1.75243,2.23715
-0.964167,2.81364
-1.16028,2.66449
-0.379,2.81466
-0.636146,3.04794
-0.830799,3.0125
0.0187075,2.86272
-0.478372,3.01771
0.137354,3.27854
0.135148,3.40916
0.541027,3.66567
1.22316,3.1859
1.45088,3.02252
1.44841,3.63387
1.55552,3.27284
2.85248,2.80981
2.24177,2.97423
2.79078,3.09964
2.83209,2.69048
3.2186,2.89214
3.30238,2.62507
3.46737,2.59964
3.36421,2.54214
3.64644,2.30572
3.68599,2.47391
3.82876,2.42262
4.04007,2.26295
4.10585,2.14549
-4.00477,2.34677
-3.6854,2.10019
-3.3797,2.74762
-3.64954,2.59279
-3.78745,2.45897
-3.54981,2.47347
-3.47195,2.79845
-3.29231,2.65405
-3.10361,2.38911
-2.89072,2.86907
-2.69456,2.70572
-2.66923,2.46637
-2.36495,2.62576
-2.1393,2.58548
-2.07221,2.31476
-1.93756,2.52096
-2.11021,2.67879
-2.29775,2.70828
-1.85055,2.5102
-1.61613,2.43857
-1.44205,2.24352
-1.55121,2.58503
-1.2066,2.88386
-1.02731,2.72336
-1.10946,2.81051
-0.592855,2.37319
-0.955646,3.20526
-0.856527,2.85452
-0.169897,3.23428
0.0864874,2.63282
-0.479917,3.44486
0.696591,3.36797
0.330333,3.50994
1.06616,3.76615
0.670096,3.50491
2.00736,3.33404
1.68377,3.54857
1.82561,3.06562
2.40138,3.2839
2.96631,3.10767
2.9087,2.60315
2.98451,2.73914
3.34335,2.74934
3.27316,2.81569
3.52709,2.50933
3.61957,2.57091
3.73594,2.37741
3.72041,2.62732
3.96072,2.40465
4.00326,2.32867
-3.89636,2.46873
-3.8357,2.53697
-3.71274,2.67531
-3.3967,2.6413
-2.5895,1.70226
-3.04287,2.51605
-3.12622,2.63435
-3.21193,2.83428
-3.524,2.60632
-2.61132,2.07934
-2.92365,2.78555
-2.9453,2.98503
-2.38538,2.75918
-2.57766,2.78891
-2.24004,2.5984
-2.22102,2.69365
-2.02105,2.6576
-1.91175,2.64131
-1.74308,2.63306
-1.5272,2.73202
-1.62972,2.6909
-1.45778,2.81365
-1.47419,2.66796
-1.37367,2.87975
-1.05543,3.0039
-1.04275,2.88297
-1.02403,3.14925
-0.205118,2.41007
-0.752715,2.92418
-0.528612,3.12067
-0.406643,3.35305
0.395024,3.21898
0.0453042,3.50695
-0.00132204,3.71948
1.18986,3.79388
0.950199,3.67481
1.45007,3.75784
1.92319,3.51264
2.30515,3.5433
2.31339,3.29214
2.68075,3.00107
2.77144,2.91502
3.17393,3.0189
3.2313,3.09711
3.36375,2.90261
3.10364,2.92803
3.50542,2.74928
3.66301,2.7121
3.61371,2.78881
3.56759,2.66342
3.8712,2.5645
3.91577,2.4849
-3.77772,2.6022
-3.51049,2.72448
-3.58457,2.81949
-3.40048,2.8741
-3.47882,2.93847
-2.9292,2.67737
-3.30305,2.92029
-3.17686,2.71928
-3.10442,2.7296
-2.7827,2.85842
-2.68254,2.82209
-2.78741,2.56074
-2.59121,2.6856
-2.40505,2.86036
-2.47717,2.75621
-2.17808,2.80798
-2.11146,2.79261
-1.9282,2.75032
-1.79716,2.72008
-1.86099,2.73481
-1.70135,2.52876
-1.64012,2.81107
-1.27817,2.9435
-1.12746,2.94201
-0.808108,2.40848
-1.10643,3.08513
-0.74004,3.23699
-0.974169,3.04432
-0.752537,3.0823
-0.645319,3.3038
-0.362873,3.107
-0.399451,3.51193
-0.153815,3.39876
-0.245827,3.33767
0.32175,3.61584
0.624834,3.60772
0.814084,3.68843
1.44445,3.86287
1.30308,3.88263
1.26169,2.24214
1.83882,3.65903
2.06046,3.59543
2.4111,3.69087
2.56331,3.27713
3.04221,3.20871
3.04227,3.045
2.9058,3.17659
3.26723,3.17706
3.27677,2.98738
3.06306,2.8167
3.54726,2.85594
3.69037,2.86451
3.7893,2.71074
3.83074,2.63674
-3.64639,2.74994
-3.52947,2.88148
-3.23488,2.58447
-3.22271,2.94493
-3.19244,3.04207
-3.00898,2.90288
-2.84436,2.51609
-3.10261,2.82386
-2.76109,2.94252
-2.66407,2.92013
-2.56836,2.89805
-2.47955,2.87755
-2.3286,2.84272
-2.24325,2.82302
-2.06578,2.78207
-1.99377,2.76545
-1.70995,2.75787
-1.58567,2.85255
-1.53093,2.89426
-1.42903,2.9719
-1.19051,3.01193
-1.32623,3.05023
-1.129,3.20049
-0.873166,3.26503
-0.79075,3.32881
-0.591349,3.22177
-0.670114,3.14776
-0.0199069,3.02743
-0.333779,3.41161
-0.0503692,3.56915
0.318201,3.78351
0.0402232,3.37089
0.683053,3.74759
0.371241,3.40797
1.41935,3.94821
1.21138,3.91247
1.54457,3.718
1.66984,3.89994
1.82628,3.53209
2.17642,3.36257
2.30643,3.41119
2.59787,3.52026
2.73621,3.35587
2.76143,3.17778
2.97836,3.28234
3.18233,3.22702
3.12427,3.12596
3.34836,3.06813
3.4295,2.83067
3.41846,2.98809
3.49098,2.92086
3.74478,2.79025
-3.42886,2.99467
-3.36813,3.06298
-3.2701,3.05999
-3.11142,3.02337
-3.01697,3.00157
-2.86558,2.96663
-1.47821,2.93443
-1.37511,3.01298
-1.27233,3.09129
-1.22894,3.12435
-0.827768,3.17821
-0.896563,3.10075
-0.430743,3.19591
-0.506242,3.29412
-0.3262,3.26431
-0.248197,3.15011
-0.254531,3.46576
-0.302115,3.56201
-0.247671,3.69545
0.231883,3.66299
0.309321,3.89367
0.507396,3.77657
0.773604,3.81323
0.790883,3.94229
0.919561,3.90537
1.76788,3.77679
1.60391,3.97837
1.86965,3.77757
2.18221,3.69104
2.36244,3.62078
2.6149,3.66002
2.73107,3.64757
2.64141,3.40233
2.81902,3.41725
2.90332,3.3541
2.71516,2.78091
2.68003,3.26263
3.12047,3.29137
3.47166,3.08322
3.53146,3.02342
3.6131,2.94178
-1.17918,3.16226
-1.07365,3.24267
-0.994705,3.30281
-0.566277,3.37887
-0.844951,3.41691
-0.537409,3.53079
-0.706402,3.39851
-0.101313,3.6705
-0.627846,3.46304
-0.152585,3.51507
0.065233,3.84808
0.0412676,3.61914
0.190655,3.91552
0.692793,3.88498
0.627017,3.97956
0.661942,4.12166
0.91423,3.79295
1.33034,3.77517
1.53383,3.43259
1.55466,3.89707
1.99862,3.86246
1.97238,3.74955
2.08926,3.70583
2.18434,3.48861
2.33031,3.89792
2.66739,3.57289
2.51245,3.44661
2.89978,3.50476
2.81092,3.58618
2.84062,3.2466
2.97882,3.43735
3.0593,3.36347
3.33022,3.22466
3.41043,3.14445
-0.914833,3.36367
-0.773345,3.47147
-0.451598,3.59677
-0.683629,3.53983
-0.194647,3.61069
-0.0562024,3.45198
-0.16402,3.75403
-0.398251,3.73185
0.104818,3.75631
-0.0482992,3.8054
0.530498,3.9214
0.171871,3.79127
0.393914,3.719
1.12148,4.03111
0.763872,4.17972
1.0069,4.03593
0.955586,4.13103
1.43638,4.04031
1.53931,4.03165
1.75254,4.06418
2.03631,3.9674
2.09569,3.83354
2.42245,3.89647
2.33522,3.7945
2.56959,3.94602
2.52097,3.85423
2.53449,3.71405
2.69307,3.741
2.97342,3.58145
2.75368,3.50071
3.05259,3.50229
3.13393,3.42095
3.22907,3.32581
-0.584966,3.615
-0.486913,3.68945
-0.315348,3.7715
-0.352946,3.63773
-0.191557,3.83071
0.24517,3.97089
-0.0893724,3.87958
0.392663,3.92543
0.429061,4.12753
0.901258,4.00124
0.435827,4.04139
0.807235,4.05438
0.863828,4.13294
1.02283,4.25814
1.21911,4.05683
1.10931,3.941
1.39215,4.19658
1.32363,4.0173
1.76563,4.14701
1.79714,3.89925
1.89417,3.89739
2.13651,3.94229
1.84738,4.0218
2.22978,3.91928
2.19597,3.81465
2.44142,3.77866
2.27558,3.71811
2.83486,3.72002
2.76064,3.79424
2.90211,3.65276
0.0123998,3.92825
0.134879,3.98683
0.251712,4.04271
0.34488,4.08727
0.564642,4.09343
0.513981,4.16814
0.671367,4.24341
0.832437,4.32044
1.12529,4.20989
1.0238,4.33246
1.23814,4.20675
1.30483,4.10636
1.5287,4.20624
1.50642,4.13131
1.6475,4.093
1.72085,3.98068
1.94961,3.99389
1.87656,4.11927
2.02045,4.0833
2.13922,4.05361
2.34268,4.00275
2.24221,4.02786
2.46005,3.9734
2.61384,3.81586
2.66207,3.89281
0.593478,4.20616
0.751023,4.28151
1.13828,4.11572
0.914849,4.3597
0.929844,4.22772
1.13882,4.30371
1.25679,4.27422
1.39537,4.23957
1.64916,4.17613
