x,y
-0.912749,-3.74612
-1.00658,-3.77323
-0.81294,-3.70678
-0.772257,-3.80537
-0.575712,-3.75029
-0.648507,-3.71287
-0.455868,-3.85251
-0.0582258,-3.98591
-0.0511895,-3.91289
-0.251278,-3.85458
0.553194,-4.08419
0.659524,-4.12143
0.788809,-3.94238
1.07428,-4.03876
1.35827,-3.81182
1.6633,-3.90827
1.64319,-3.65716
1.95984,-3.70865
2.17046,-3.57765
2.08343,-3.72267
2.45116,-3.59387
2.42014,-3.53726
2.55032,-3.4527
2.52208,-3.54749
2.67975,-3.37481
2.81184,-3.29174
2.782,-3.39439
2.98744,-3.27196
2.91883,-3.30904
2.85108,-3.34842
3.09396,-3.28261
3.18824,-3.2269
3.29229,-3.13054
3.24921,-3.1808
3.3377,-3.07756
-3.38491,-2.82326
-3.28606,-2.90976
-3.22966,-2.95911
-3.00711,-3.06416
-2.95635,-3.10728
-3.06106,-3.02156
-2.8627,-3.1105
-2.80977,-3.15376
-2.7633,-3.20396
-2.8034,-3.24972
-2.66017,-3.27927
-2.69886,-3.33958
-2.52572,-3.30548
-2.37827,-3.3467
-2.21567,-3.31907
-2.15395,-3.40364
-2.29326,-3.30466
-1.77079,-3.49945
-1.56184,-3.39763
-1.54938,-3.56051
-1.52938,-3.48939
-1.61444,-3.54766
-1.25962,-3.62843
-0.715475,-3.57808
-0.883412,-3.67815
-0.951179,-3.63853
-0.29007,-3.91104
0.25405,-4.02654
0.032864,-3.92047
0.321468,-4.1197
0.635542,-4.05158
1.15465,-4.01352
1.0259,-3.89434
1.70009,-3.81489
1.676,-3.73987
2.018,-3.76406
2.13126,-3.51946
2.2082,-3.63506
2.70716,-3.27029
2.64182,-3.30945
2.88199,-3.24528
2.94574,-3.20245
3.04801,-3.23493
3.11516,-3.20345
3.12973,-3.10427
3.22691,-3.11203
3.1725,-3.16073
3.27035,-3.05688
3.38647,-3.02066
3.44076,-2.95732
3.38331,-2.91378
3.48762,-2.90266
-3.67845,-2.56642
-3.60531,-2.63042
-3.54312,-2.68483
-3.48892,-2.73225
-3.43633,-2.77827
-3.28084,-2.7347
-3.38943,-2.72952
-3.3372,-2.86501
-3.11674,-2.97696
-3.13976,-2.88436
-2.96994,-3.00674
-2.91195,-3.15678
-2.90852,-3.05683
-2.72789,-3.16387
-2.71866,-3.25568
-2.43785,-3.25779
-2.13781,-3.33676
-2.06448,-3.36162
-2.11573,-3.26659
-1.93589,-3.45996
-1.5951,-3.46113
-1.37521,-3.37694
-1.16151,-3.56622
-1.04312,-3.67269
-0.698813,-3.83564
-0.372548,-3.89005
-0.350239,-3.97134
0.332779,-4.03797
0.475185,-4.10457
0.728013,-4.04404
0.860168,-3.82266
1.05969,-3.96681
1.61877,-3.84854
1.76604,-3.71714
2.09533,-3.62124
2.38062,-3.47858
2.34633,-3.56588
2.57394,-3.35634
2.7905,-3.12528
3.20737,-3.01824
3.14062,-2.98054
3.16813,-3.06286
3.2515,-2.96361
3.30517,-3.00724
3.38107,-2.80533
3.34307,-2.96434
3.54095,-2.84044
3.58831,-2.78518
3.63961,-2.72533
3.75099,-2.59539
3.70531,-2.64869
3.79452,-2.5446
-3.77782,-2.4222
-3.64363,-2.51516
-3.74217,-2.48841
-3.55061,-2.59484
-3.49969,-2.63927
-3.59623,-2.55519
-3.43865,-2.68115
-3.39307,-2.63063
-3.34024,-2.68575
-3.17546,-2.93599
-3.23526,-2.86698
-3.01221,-2.80859
-3.07855,-2.92356
-2.86632,-3.00726
-2.5221,-3.00362
-2.70106,-3.03052
-2.58107,-3.22774
-2.17046,-3.17121
-1.55004,-3.30962
-1.63498,-3.33542
-1.31592,-3.54623
-1.0835,-3.56888
-0.545461,-3.66496
-0.380542,-3.72817
-0.218663,-4.00312
0.145412,-3.86004
0.15865,-4.0759
0.180336,-3.99347
0.708447,-3.96384
1.13604,-3.93746
1.43599,-3.80484
1.87333,-3.75381
1.98044,-3.6029
2.66268,-3.20236
2.61342,-3.41122
2.89848,-3.1416
3.00889,-3.17055
3.19083,-2.92412
3.33814,-2.85979
3.28819,-2.90678
3.43214,-2.85795
3.51853,-2.65986
3.47818,-2.8116
3.55197,-2.71915
3.51621,-2.76466
3.60622,-2.67047
3.73908,-2.50019
3.84088,-2.49051
3.90674,-2.41368
-3.88502,-2.22312
-3.85742,-2.27437
-3.82761,-2.32974
-3.73578,-2.36759
-3.67792,-2.46673
-3.59802,-2.45424
-3.55496,-2.49688
-3.50338,-2.54299
-3.45015,-2.58988
-3.40687,-2.53327
-3.28374,-2.81754
-3.05909,-2.8594
-3.18334,-2.8304
-3.07186,-2.63542
-2.75187,-3.09992
-2.51427,-3.23925
-2.24308,-3.1473
-2.09351,-3.18943
-1.65711,-3.39456
-1.75076,-3.43879
-1.2434,-3.55661
-1.12132,-3.3232
-0.469454,-3.69895
-0.670892,-3.78003
-0.419947,-3.79566
-0.138623,-3.95724
0.422088,-4.03021
0.949717,-3.90371
1.27635,-3.82214
1.59769,-3.7704
1.44748,-3.88252
1.91739,-3.53371
2.24432,-3.53049
2.31648,-3.50352
2.84057,-3.18099
3.09163,-3.03128
3.22712,-2.86288
3.28197,-2.80665
3.42823,-2.76032
3.47135,-2.70079
3.42604,-2.64528
3.69218,-2.55455
3.64978,-2.6159
3.79583,-2.45674
3.7409,-2.34303
3.72786,-2.40955
3.94971,-2.36355
3.99345,-2.31252
4.03756,-2.26106
4.08983,-2.20008
-3.98242,-2.04222
-3.78743,-2.26391
-3.93894,-2.12297
-3.91075,-2.17533
-3.71929,-2.24778
-3.66297,-2.35006
-3.70439,-2.41707
-3.63116,-2.40452
-3.51392,-2.43358
-3.3516,-2.47649
-3.2908,-2.63823
-3.33363,-2.77388
-3.17185,-2.74362
-3.02696,-2.96251
-2.81076,-3.06021
-2.65027,-3.21442
-2.27292,-3.22435
-1.81041,-3.35778
-1.84696,-3.26615
-1.4636,-3.51257
-1.12078,-3.41031
-1.18039,-3.63426
-0.505987,-3.57553
-0.339083,-3.83247
-0.201772,-3.9284
0.620466,-3.97975
0.104966,-3.957
1.20923,-3.89877
1.25744,-3.73985
1.22245,-3.96371
1.23905,-3.62761
2.50936,-3.39348
2.48707,-3.49807
2.77891,-3.22486
3.01721,-3.05529
3.11967,-2.89022
3.32894,-2.74751
3.59335,-2.56241
3.55631,-2.617
3.6385,-2.50319
3.78862,-2.37188
3.64698,-2.39436
3.82954,-2.31671
3.91069,-2.31036
4.0446,-2.16563
3.95303,-2.25404
3.99149,-2.12848
4.14372,-2.13721
4.1908,-2.08227
4.25455,-2.0079
-4.07132,-1.87713
-4.02023,-1.972
-3.90403,-2.04673
-3.93154,-1.99891
-3.87784,-2.09714
-3.76354,-2.31862
-3.63683,-2.23231
-3.82616,-2.03821
-3.49216,-2.33506
-3.59091,-2.33412
-3.61274,-2.28336
-3.46472,-2.48219
-3.3487,-2.58368
-3.23307,-2.68671
-2.92704,-2.95743
-2.65198,-3.14839
-2.36616,-3.2808
-1.98603,-3.37906
-2.08219,-3.43296
-1.38803,-3.45393
-1.47832,-3.42674
-0.780414,-3.63103
-0.647948,-3.40331
-0.501596,-3.77411
-0.220179,-3.79098
-0.150085,-3.85509
0.53139,-4.00916
0.76797,-3.8515
0.307391,-3.94914
1.96318,-3.3961
1.51741,-3.79294
2.03013,-3.66987
2.05211,-3.55555
2.29254,-3.43404
2.73093,-3.16429
3.06605,-2.94917
3.04888,-2.84681
3.37534,-2.69996
3.47825,-2.47398
3.6434,-2.28459
3.6961,-2.30658
3.7943,-2.27185
3.86781,-2.3695
3.92818,-2.17757
3.98422,-2.02859
3.99172,-2.21121
4.09181,-2.10901
4.1422,-2.04436
4.29498,-1.96073
4.3314,-1.91569
-4.17628,-1.6822
-4.11689,-1.79249
-4.04672,-1.92282
-4.09475,-1.83361
-3.77339,-2.14412
-3.77465,-1.98588
-3.81828,-2.21024
-3.84425,-2.15463
-3.67501,-2.1785
-3.6887,-2.29776
-3.44468,-2.38686
-3.4026,-2.4326
-3.29654,-2.52674
-3.07273,-2.75164
-2.75796,-3.00584
-2.64654,-3.06882
-2.57948,-3.14363
-2.34619,-3.20459
-1.73423,-3.36095
-1.46916,-3.34792
-1.28386,-3.40079
-1.22194,-3.48705
-0.846949,-3.59939
-0.462352,-3.48441
-0.425835,-3.61478
-0.308878,-3.76063
0.219954,-3.91887
0.959987,-3.81497
0.941775,-3.72443
1.45817,-3.72328
1.74563,-3.63664
2.25629,-3.38021
2.20768,-3.47102
2.5228,-3.2973
3.08024,-3.15451
2.99689,-2.98792
3.16296,-2.82335
3.48935,-2.58452
3.68397,-2.45276
3.835,-2.20448
3.87437,-2.13827
3.87891,-2.2464
3.93813,-2.08741
3.96707,-1.92706
4.11495,-1.88389
4.17811,-1.99526
4.20339,-1.84634
4.39111,-1.77456
4.36066,-1.84654
4.41607,-1.71557
-4.22687,-1.58825
-4.24916,-1.54685
-4.02222,-1.8268
-3.96008,-1.94486
-4.05168,-1.76983
-3.91261,-1.88785
-3.99168,-1.88074
-3.58585,-2.00654
-3.8072,-1.92294
-3.55936,-2.20186
-3.70781,-2.11241
-3.44805,-2.25136
-3.24135,-2.57796
-3.02228,-2.69057
-3.18018,-2.63496
-2.81419,-2.85921
-2.81514,-2.95653
-2.42126,-3.18418
-1.89611,-3.0775
-1.57994,-3.17649
-0.989682,-3.50863
-1.31189,-3.47718
-0.636399,-3.63233
-0.920036,-3.57228
-0.811164,-3.52267
0.533216,-3.80534
-0.0551316,-3.84698
0.419299,-3.94744
1.35836,-3.72588
1.17917,-3.82787
1.84101,-3.68379
2.08029,-3.4272
1.80113,-3.49002
2.40842,-3.27617
2.60182,-3.24804
3.05133,-3.10154
3.31761,-2.63317
3.41138,-2.42886
3.53471,-2.51613
3.73657,-2.23116
3.77912,-2.16779
3.92883,-1.84309
4.041,-2.07264
4.13691,-1.8206
4.21934,-1.9482
4.01599,-1.87391
4.16778,-1.76943
4.30221,-1.82786
4.38041,-1.62836
4.44198,-1.65432
4.47143,-1.58471
-4.29551,-1.46078
-4.27363,-1.50142
-3.86924,-1.81845
-4.01891,-1.67129
-4.14397,-1.74221
-3.99252,-1.72857
-3.96674,-1.78307
-3.76292,-1.70171
-3.83867,-1.87101
-3.74291,-2.0522
-3.48392,-2.17342
-3.74774,-2.19435
-3.33904,-2.36656
-3.29353,-2.42583
-3.22577,-2.78286
-2.99249,-2.90573
-2.40715,-3.10212
-2.47286,-3.0949
-1.9068,-3.405
-1.20238,-3.41167
-1.88504,-3.33562
-1.73675,-3.29053
-0.717849,-3.67837
-0.607804,-3.55481
-0.109394,-3.74968
0.688282,-3.86876
0.437452,-3.83678
0.520362,-3.92882
1.59442,-3.4578
1.87712,-3.43974
1.10116,-3.87192
2.45723,-3.33666
2.00346,-3.48712
2.48104,-3.21939
2.60457,-3.11487
2.95419,-3.09502
3.10114,-2.77816
3.21583,-2.75834
3.6039,-2.24
3.92196,-1.98795
3.66663,-2.03606
4.17229,-1.90789
4.05769,-1.81263
4.26644,-1.88941
4.07072,-1.92785
4.40504,-1.56934
4.08785,-1.74686
4.38315,-1.44818
4.24842,-1.57686
4.4972,-1.52381
4.52604,-1.45563
-4.34506,-1.36875
-4.20283,-1.48201
-4.14763,-1.59099
-4.20332,-1.63199
-4.11227,-1.65396
-3.84065,-1.34761
-4.04846,-1.62615
-3.74714,-1.8755
-3.67721,-1.66546
-3.64025,-1.73339
-3.51361,-1.96181
-3.63599,-2.07824
-3.80569,-2.09158
-3.53242,-2.27528
-3.12161,-2.5795
-2.88968,-2.79163
-2.68924,-2.87781
-2.8773,-2.9077
-2.50301,-3.17033
-2.10331,-2.91679
-1.2605,-3.31312
-1.44673,-3.26969
-1.35402,-3.28555
-1.01503,-3.59028
-0.87857,-3.31803
-0.193477,-3.70407
-0.36689,-3.5393
1.07161,-3.79937
0.0512103,-3.84293
1.15988,-3.75411
1.48265,-3.50367
1.6976,-3.42255
2.36522,-3.20115
2.61062,-2.92126
2.53349,-3.06886
2.73815,-3.05925
2.92327,-3.02249
3.5838,-2.44363
3.37927,-2.31015
3.67405,-2.18957
3.81872,-2.09458
3.71557,-1.952
3.88658,-1.89994
4.20231,-1.71045
4.32776,-1.7573
4.35495,-1.68551
4.2414,-1.79475
4.29142,-1.67171
4.15548,-1.61512
4.45809,-1.44723
4.55076,-1.39721
4.57388,-1.34255
-4.41949,-1.23052
-4.37295,-1.31697
-4.23527,-1.42507
-4.27409,-1.36212
-3.9661,-1.62673
-4.04546,-1.49293
-3.92487,-1.69408
-4.08024,-1.57488
-3.93972,-1.83666
-3.88533,-1.93759
-3.85595,-1.99013
-3.72499,-1.76929
-3.54462,-2.09268
-3.14229,-2.32486
-3.55775,-2.38605
-3.11479,-2.80423
-2.94363,-2.86457
-3.04827,-2.53278
-2.3029,-3.02851
-2.19929,-3.24429
-2.03537,-3.28211
-2.10263,-3.10493
-1.51901,-3.22912
-1.09666,-3.22357
-0.906288,-3.49311
-0.915024,-3.40384
0.253921,-3.83286
0.16104,-3.77382
-0.0194365,-3.77959
0.798485,-3.62809
1.52431,-3.60472
1.56507,-3.69169
1.90818,-3.64193
2.67478,-3.10006
2.55249,-3.18663
2.40593,-3.05227
2.80945,-3.01112
2.85213,-3.07809
3.59309,-2.34902
3.53049,-2.29992
4.0879,-2.01654
4.12791,-1.68582
3.85416,-1.80213
3.9783,-1.56876
4.18042,-1.54691
4.22301,-1.64437
4.26645,-1.73338
4.0769,-1.59331
4.4992,-1.34699
4.24205,-1.40892
4.43321,-1.50574
4.61127,-1.25419
-4.44527,-1.18264
-4.46821,-1.14004
-4.31927,-1.41665
-4.3968,-1.27267
-4.10688,-1.51544
-4.21121,-1.33297
-4.00669,-1.39469
-4.1754,-1.53682
-3.79334,-1.80943
-3.70524,-1.95429
-3.83413,-1.73557
-3.56234,-1.88512
-3.47882,-1.82711
-3.60086,-1.8033
-3.39876,-2.31368
-3.17582,-2.52879
-2.74266,-2.92255
-2.96259,-2.74332
-2.64421,-2.99269
-2.32193,-3.11169
-1.81007,-3.18933
-1.42695,-3.14583
-1.00335,-3.29233
-1.14163,-3.49491
-0.247394,-3.32709
-0.698066,-3.49294
-0.34246,-3.65756
0.437252,-3.67179
1.13871,-3.67166
1.07157,-3.58768
1.45427,-3.37093
1.84072,-3.58532
2.16723,-3.31688
2.33599,-3.33479
2.89148,-2.94987
2.65836,-3.00616
2.8456,-2.88126
3.14845,-2.70608
3.46406,-2.25472
3.74993,-2.05953
3.58546,-1.98258
3.84408,-1.95319
3.83521,-1.63639
3.88247,-1.55159
4.3355,-1.55247
4.31237,-1.61006
4.36133,-1.49766
4.39425,-1.24723
4.33608,-1.37513
4.5939,-1.29523
4.62937,-1.21141
4.6495,-1.16383
-4.49357,-1.09296
-4.30933,-1.08042
-4.37051,-1.1869
-4.33146,-1.24654
-4.30114,-1.30469
-4.23925,-1.27471
-4.11092,-1.36654
-4.17716,-1.39359
-3.62991,-1.54712
-3.90469,-1.42191
-3.5305,-1.73622
-3.94063,-1.52872
-3.07619,-1.68959
-3.26563,-1.97403
-3.604,-2.13608
-3.2236,-2.47283
-3.13146,-2.6932
-2.76993,-2.80222
-2.18643,-2.96653
-2.61846,-2.93248
-2.2083,-3.06393
-1.96283,-3.31172
-1.63189,-3.25514
-0.969866,-3.18384
-1.0516,-3.46673
-0.56882,-3.44983
0.0569901,-3.71157
0.294864,-3.72339
0.683937,-3.65605
1.43536,-3.63508
0.760103,-3.51517
1.72451,-3.53758
2.15998,-3.40903
2.4494,-3.43642
2.56206,-2.81445
2.98138,-2.90537
3.43251,-2.5385
3.45271,-2.357
3.37001,-2.58891
3.7186,-2.12035
3.48712,-1.70302
3.97519,-1.7942
3.91201,-1.71795
4.04712,-1.42043
4.27771,-1.51217
3.95445,-1.36144
4.13364,-1.44734
4.31638,-1.22543
4.40361,-1.39502
4.52213,-1.29188
4.45939,-1.27097
4.6989,-1.04706
4.68436,-1.08143
-4.53964,-1.0074
-4.51539,-1.05242
-4.47067,-1.00148
-4.07696,-1.26183
-4.20847,-1.17683
-3.98045,-1.46029
-4.13797,-1.4546
-4.30255,-1.16595
-4.08146,-1.71054
-3.97644,-1.28141
-4.07319,-1.42484
-3.86334,-1.65849
-3.90393,-1.59003
-3.67901,-1.83956
-3.28071,-2.17352
-3.05897,-2.38792
-3.21123,-2.24534
-2.91253,-2.5333
-2.49474,-2.89904
-2.24082,-2.80721
-2.25681,-2.90384
-1.72107,-3.22614
-1.20774,-3.23267
-0.844969,-3.20858
-0.790236,-3.43928
-0.405402,-3.26538
0.200622,-3.64563
-0.0273047,-3.24893
0.609989,-3.89463
0.835625,-3.71969
1.20225,-3.53297
1.35935,-3.53053
2.16643,-2.94281
2.28362,-3.26042
2.44978,-3.13381
2.99837,-2.76664
3.27063,-2.69639
3.12022,-2.59787
3.34708,-2.50724
3.87174,-2.04141
3.64923,-1.88998
3.38403,-1.60142
4.0317,-1.97704
3.82281,-1.37571
4.16499,-1.36426
4.21506,-1.10078
4.28416,-1.28564
4.35337,-1.16229
4.48281,-1.20421
4.66778,-1.12061
4.54971,-1.22707
4.71558,-1.00762
-4.58798,-0.896457
-4.56131,-0.967152
-4.41715,-0.981326
-4.35338,-1.10785
-4.31755,-1.00918
-4.0522,-1.14234
-3.93373,-1.35139
-4.00766,-1.21019
-3.8795,-1.2601
-4.04708,-1.32486
-3.71676,-1.5826
-3.80303,-1.41271
-3.76009,-1.49864
-3.28797,-1.66129
-3.66941,-2.02076
-3.20378,-2.39658
-2.97312,-2.4613
-3.32963,-2.08902
-2.55958,-2.8654
-2.90362,-2.67634
-2.39746,-2.99575
-2.00575,-3.20291
-1.31909,-3.2004
-1.04493,-2.92676
-0.75758,-3.35075
-0.582929,-3.32408
0.278603,-3.53983
-0.25552,-3.45696
0.0968248,-3.61093
0.732361,-3.76067
1.78867,-3.21194
1.61908,-3.5606
2.05894,-3.3292
2.02854,-3.03268
2.22524,-3.19611
2.93647,-2.82633
3.04701,-2.69327
3.04122,-2.36757
3.25779,-2.56518
3.78732,-1.9962
3.54125,-2.19808
4.00767,-1.73172
3.91689,-1.44881
4.37598,-1.0891
4.30761,-1.44361
4.42143,-1.18124
4.47816,-1.39454
4.51018,-1.1375
4.60317,-1.10051
4.42691,-1.33431
4.73124,-0.97061
4.76646,-0.887374
4.74814,-0.930663
-4.61362,-0.812222
-4.57626,-0.934982
-4.60008,-0.856705
-4.5134,-0.885595
-3.38645,-1.05746
-4.40218,-1.13075
-4.26721,-1.2184
-4.38124,-1.03925
-3.64323,-1.23237
-4.1111,-1.19734
-3.70753,-1.12796
-4.00573,-1.56586
-3.89673,-1.76318
-3.82967,-1.55138
-3.40223,-1.43837
-3.11395,-2.46305
-3.1372,-2.1573
-2.97521,-2.61008
-2.88364,-2.39178
-2.41746,-2.82363
-2.01575,-2.9173
-2.00504,-3.1212
-1.09231,-3.11246
-0.428565,-3.39283
-1.01311,-3.39318
0.161315,-3.05441
-0.27119,-3.57888
0.471851,-3.5492
0.000632248,-3.44145
0.119177,-3.47923
0.632029,-3.50809
1.80168,-3.3517
2.35369,-2.96737
2.38652,-3.38975
2.21363,-3.06397
2.32023,-3.12453
3.18561,-2.50626
3.20012,-2.6429
3.33818,-2.38679
3.39589,-2.19921
3.22384,-2.37848
4.04037,-1.66199
4.10405,-1.5235
3.77035,-1.49964
4.31423,-1.06237
4.29579,-0.858891
4.44887,-1.11286
4.3639,-1.30566
4.5408,-1.07819
4.63102,-1.03655
4.66212,-0.973555
4.68446,-0.908789
4.78617,-0.840793
-4.62832,-0.763922
-4.19651,-0.894694
-4.54333,-0.818052
-4.43493,-1.06264
-4.17328,-1.06486
-4.21057,-0.969411
-4.17375,-1.24549
-4.29553,-0.900725
-4.1418,-1.1366
-4.23513,-1.11791
-3.54642,-1.45725
-3.15845,-1.53519
-2.51806,-1.66534
-3.48099,-2.04982
-3.35452,-2.22639
-3.41158,-2.13597
-3.27219,-2.30972
-2.77928,-2.64724
-2.84189,-2.58627
-2.31317,-2.65551
-2.09077,-3.01763
-1.67877,-3.15206
-1.53479,-3.08125
-0.928782,-3.05089
-0.173079,-3.61681
-0.355475,-3.10075
-0.210448,-3.18425
0.342843,-3.86432
1.04474,-3.71192
1.18824,-3.41815
1.61578,-3.32189
2.13537,-3.24543
1.38075,-3.23735
2.75226,-2.9398
2.80493,-2.79936
3.28125,-2.45942
3.60749,-2.12154
3.47649,-2.12945
3.67886,-1.70947
3.7934,-1.87517
3.5313,-2.0574
4.20967,-1.47601
4.01386,-1.4961
4.1255,-1.15504
4.37767,-0.895194
4.51156,-0.999264
4.58066,-1.00637
4.58091,-0.788365
4.438,-0.942282
4.73765,-0.783603
4.708,-0.844944
4.80627,-0.79327
4.82572,-0.747311
-4.66183,-0.653811
-4.65189,-0.686482
-4.64045,-0.724056
-4.45004,-0.859424
-4.49158,-0.936402
-3.61282,-0.497998
-4.33994,-0.953562
-3.806,-1.18259
-4.04701,-0.962398
-3.46471,-0.894176
-3.78345,-1.02003
-4.14367,-1.30688
-3.24068,-1.36719
-3.42547,-1.91441
-3.43623,-1.66576
-3.64194,-1.91496
-3.37839,-2.00169
-2.81163,-2.46736
-2.56108,-3.06972
-2.71317,-2.71495
-2.57881,-2.7289
-2.62329,-2.79632
-1.91058,-3.16512
-0.141317,-1.40898
-0.155229,-3.49382
-0.096552,-2.33325
-0.545766,-3.2179
-0.0400275,-3.56733
0.367793,-1.51653
0.623254,-3.78326
0.643417,-3.05184
1.31888,-3.40957
2.67974,-2.74021
2.27058,-2.87342
1.81966,-2.98896
2.9704,-2.63141
3.12671,-2.44319
3.28393,-2.2791
3.57471,-1.80526
3.30973,-2.14294
3.49829,-1.92
3.58723,-1.59444
3.40157,-1.83447
3.85539,-1.26534
4.01474,-0.784766
4.50231,-0.765035
4.5621,-0.865443
4.57527,-1.16333
4.47342,-1.04793
4.59585,-0.945338
4.70133,-0.692824
4.55654,-0.648315
4.84651,-0.698156
-4.67351,-0.615431
-4.68191,-0.587841
-4.27211,-0.707576
-4.22304,-0.766921
-4.20478,-0.657859
-4.47299,-0.79432
-4.42623,-0.913543
-4.382,-0.568419
-3.96208,-1.11483
-3.92187,-1.19232
-3.70556,-1.37238
-3.5671,-1.07703
-3.38667,-1.76273
-3.72701,-0.714019
-3.31835,-1.85946
-3.21727,-1.78112
-3.05316,-2.04489
-2.65173,-2.21162
-2.83241,-2.73734
-1.78454,-2.27416
-1.74628,-2.99647
-1.93034,-3.24299
-1.64085,-3.04939
-1.2689,-2.89113
-1.06319,-2.77165
-0.880099,-1.7509
-0.0603356,-1.15749
0.533386,-3.68515
0.398303,-3.14312
0.937051,-3.61774
1.03688,-3.47256
1.35413,-3.05129
1.60492,-2.57652
1.89853,-3.29022
2.89682,-2.72506
2.44706,-2.87367
3.20567,-2.20977
2.98771,-2.22295
3.41824,-2.03087
4.08287,-1.32007
3.94867,-1.65334
